Word,Furigana,Meaning,Level
岩山,いわやま,바위산,N3
練,れん,,N3
習,しゅう,연습,N3
試,し,,N3
練,れん,시련,N3
熟,じゅく,,N3
練,れん,숙련,N3
鍛練,たんれん,단련,N3
文,ぶん,,N3
章,しょう,を,N3
練,ね,る 문장을 다듬다,N3
等,とう,,N3
級,きゅう,등급,N3
等分,とうぶん,등분,N3
等式,とうしき,등식,N3
等,ひと,"しい」는 주로 ""수, 양"" 등에 사용하며, ""(다른 관점에서는 다를 수 있으나) 지금 논하는 점에 있어서는 차이가 없다""라는 뜻입니다.",N3
同,おな,"じ」는 ""본질적으로 같다, (사실상) 모든 점에서 같다""라는 뜻입니다.",N3
救,きゅう,,N3
助,じょ,구조,N3
救,きゅう,,N3
援,えん,구원,N3
救急,きゅうきゅう,구급,N3
子,こ,,N3
供,ども,を,N3
救,すく,う 아이를 구하다,N3
老人,ろうじん,노인,N3
長,ちょう,,N3
老,ろう,장로,N3
老,ろう,,N3
後,ご,노후,N3
老,ふ,"ける는 ""늙어 보인다""라는 뉘앙스가 강한 표현입니다.",N3
老,お,"いる는 단순히 ""나이가 들다""라는 뜻입니다.",N3
老,お,いた,N3
親,おや,나이 든 부모,N3
年,とし,の,N3
割,わり,には,N3
老,ふ,けて,N3
見,み,える 나이에 비해서는 늙어 보인다,N3
命令,めいれい,명령,N3
法令,ほうれい,법령,N3
角,かく,,N3
度,ど,각도,N3
三角,さんかく,삼각,N3
死,し,,N3
角,かく,사각(보이지 않는 곳),N3
部屋,へや,の,N3
角,かど,방구석,N3
街角,まちかど,길모퉁이,N3
牛,うし,の,N3
角,つの,쇠뿔(소의 뿔),N3
曲,きょく,,N3
線,せん,곡선,N3
曲,きょく,,N3
面,めん,곡면,N3
名,めい,,N3
曲,きょく,명곡,N3
曲,ま,がった,N3
道,みち,구부러진 길,N3
腕,うで,を,N3
曲,ま,げる 팔을 구부리다,N3
家,か,,N3
庭,てい,가정,N3
庭園,ていえん,정원,N3
校庭,こうてい,교정,N3
庭,にわ,정원/뜰/마당,N3
徒歩,とほ,도보,N3
生,せい,,N3
徒,と,학생,N3
信,しん,,N3
徒,と,신도,N3
貨,か,,N3
幣,へい,화폐,N3
外,がい,,N3
貨,か,외화,N3
貨,か,,N3
物,もつ,화물,N3
血液,けつえき,혈액,N3
血圧,けつあつ,혈압,N3
血統,けっとう,혈통,N3
血,ち,で,N3
血,ち,を,N3
洗,あら,う 피로 피를 씻다(골육상쟁),N3
温泉,おんせん,온천,N3
温,おん,,N3
度,ど,온도,N3
温暖,おんだん,온난,N3
気,き,,N3
温,おん,기온,N3
季,き,,N3
節,せつ,계절,N3
四季,しき,사계,N3
星,せい,,N3
座,ざ,별자리,N3
衛星,えいせい,위성,N3
金星,きんせい,금성,N3
明星,みょうじょう,샛별,N3
星,ほし,별,N3
流,なが,れ,N3
星,ぼし,유성,N3
冷蔵,れいぞう,,N3
庫,こ,냉장고,N3
車,しゃ,,N3
庫,こ,차고,N3
倉,そう,,N3
庫,こ,창고,N3
庫裏,くり,절의 부엌,N3
欠乏,けつぼう,결핍,N3
欠陥,けっかん,결함,N3
欠点,けってん,결점,N3
登,と,,N3
坂,はん,언덕을 오름,N3
坂道,さかみち,비탈길,N3
海底,かいてい,해저,N3
底辺,ていへん,저변(밑바닥),N3
徹底,てってい,철저,N3
奥底,おくそこ,심처/속마음,N3
底,そこ,,N3
力,ぢから,저력,N3
底,そこ,,N3
無,な,し 끝이 없음,N3
寺,じ,,N3
院,いん,사원,N3
浅草,せんそう,,N3
寺,じ,센소지(일본의 절),N3
寺,てら,절,N3
子,し,,N3
息,そく,자식,N3
安息,あんそく,안식,N3
嘆息,たんそく,탄식,N3
一息,ひといき,한숨 돌림(잠깐 쉼),N3
寝,ね,,N3
息,いき,자고 있을 때의 숨결,N3
祈,き,,N3
願,がん,기원,N3
願望,がんぼう,소원,N3
願書,がんしょ,원서,N3
絵,かい,,N3
画,が,회화,N3
絵,え,그림,N3
絵,え,を,N3
描,か,く 그림을 그리다,N3
絵,え,,N3
本,ほん,그림책,N3
希,き,,N3
望,ぼう,희망,N3
希,き,,N3
少,しょう,희소,N3
希,き,,N3
薄,はく,희박,N3
談,だん,,N3
笑,しょう,담소,N3
失,しっ,,N3
笑,しょう,실소,N3
笑,わら,う 생글생글 웃다,N3
微,ほほ,,N3
笑,え,み 미소,N3
束縛,そくばく,속박,N3
結束,けっそく,결속,N3
約束,やくそく,약속,N3
花束,はなたば,꽃다발,N3
仲,ちゅう,,N3
介,かい,중개,N3
仲,ちゅう,,N3
裁,さい,중재,N3
伯,はく,,N3
仲,ちゅう,백중(백중세),N3
仲直,なかなお,り 화해,N3
仲,なか,,N3
良,よ,し 사이가 좋음,N3
仲,なか,,N3
間,ま,동료,N3
仲人,なこうど,중매인,N3
光栄,こうえい,광영(영광),N3
栄養,えいよう,영양,N3
繁栄,はんえい,번영,N3
国,くに,がますます,N3
栄,さか,える 나라가 점점 더 번창하다,N3
栄,は,えある,N3
勝,しょう,,N3
利,り,영광스러운 승리,N3
役者,やくしゃ,は,N3
他,ほか,の,N3
役者,やくしゃ,より,N3
栄,は,える 이 배우는 다른 배우보다 돋보인다,N3
入,にゅう,,N3
札,さつ,입찰,N3
改札口,かいさつぐち,개찰구,N3
門札,もんさつ,문패,N3
名,な,,N3
札,ふだ,명찰,N3
鉄板,てっぱん,철판,N3
合板,ごうはん,합판,N3
黒板,こくばん,칠판,N3
看板,かんばん,간판,N3
板,いた,도마,N3
板前,いたまえ,숙수/요리사,N3
整列,せいれつ,정렬,N3
一列,いちれつ,일렬,N3
行,ぎょう,,N3
列,れつ,행렬,N3
列島,れっとう,열도,N3
関節,かんせつ,관절,N3
季,き,,N3
節,せつ,계절,N3
節約,せつやく,절약,N3
節,せつ,,N3
度,ど,절도,N3
節,せち,,N3
料,りょう,,N3
理,り,명절 음식,N3
節々,ふしぶし,마디마디,N3
節穴,ふしあな,옹이구멍,N3
遊園,ゆうえん,,N3
地,ち,유원지,N3
遊,ゆう,,N3
戯,ぎ,유희,N3
外遊,がいゆう,외유,N3
遊女,ゆうじょ,유녀(창녀),N3
遊,ゆ,,N3
山,さん,산이나 들에 놀러 나감,N3
物,もの,,N3
見,み,,N3
遊,ゆ,,N3
山,さん,관광 유람,N3
友達,ともだち,と,N3
遊,あそ,ぶ 친구와 놀다,N3
君主,くんしゅ,군주,N3
君,きみ,너/자네/그대(주로 남성이 사용),N3
包,ほう,,N3
囲,い,포위,N3
包容,ほうよう,,N3
力,りょく,포용력,N3
内包,ないほう,내포,N3
包装,ほうそう,포장,N3
風呂,ふろ,,N3
敷,しき,で,N3
包,つつ,む 보자기로 싸다,N3
骨折,こっせつ,골절,N3
屈折,くっせつ,굴절,N3
折,せっ,,N3
衷,ちゅう,절충,N3
草原,そうげん,초원,N3
除草,じょそう,제초,N3
草稿,そうこう,초고,N3
草案,そうあん,초안,N3
草,くさ,,N3
木,き,초목,N3
草花,くさばな,화초,N3
焼却,しょうきゃく,소각,N3
燃,ねん,,N3
焼,しょう,연소,N3
文,ぶん,,N3
章,しょう,문장,N3
勲,くん,,N3
章,しょう,훈장,N3
序,じょ,,N3
章,しょう,서장,N3
照,しょう,,N3
明,めい,조명,N3
対,たい,,N3
照,しょう,대조,N3
参,さん,,N3
照,しょう,참조,N3
飲酒,いんしゅ,음주,N3
梅酒,うめしゅ,매실주,N3
酒,さけ,술,N3
酒,さけ,,N3
好,ず,き 애주가,N3
酒,さけ,,N3
酔,よ,い 술에 취함/술취한 사람,N3
酒,さか,,N3
屋,や,술집,N3
酒,さか,,N3
場,ば,술집/바,N3
悲,ひ,,N3
観,かん,비관,N3
悲,ひ,,N3
鳴,めい,비명,N3
悲,ひ,,N3
惨,さん,비참,N3
慈悲,じひ,자비,N3
悲,かな,しくて,N3
涙,なみだ,が,N3
止,と,まらない 슬퍼서 눈물이 멈추지 않는다,N3
悲,かな,しんでいる,N3
人,ひと,슬퍼하고 있는 사람,N3
一,いち,,N3
秒,びょう,1초,N3
秒,びょう,,N3
速,そく,초속,N3
晴天,せいてん,청천(맑은 날씨),N3
快晴,かいせい,쾌청,N3
太陽,たいよう,태양,N3
陰陽,いんよう,음양,N3
陽,よう,,N3
極,きょく,양극,N3
皮膚,ひふ,피부,N3
皮,ひ,,N3
相的,そうてき,피상적,N3
頭,とう,,N3
皮,ひ,두피,N3
牛,うし,の,N3
皮,かわ,소가죽,N3
面,つら,の,N3
皮,かわ,が,N3
厚,あつ,い 낯짝이 두껍다,N3
漁,ぎょ,,N3
業,ぎょう,어업,N3
漁船,ぎょせん,어선,N3
漁,りょう,,N3
師,し,어부,N3
密,みつ,,N3
漁,りょう,밀어(불법 고기잡이),N3
貯金,ちょきん,저금,N3
貯蓄,ちょちく,저축,N3
貯水,ちょすい,,N3
池,ち,저수지,N3
貯蔵,ちょぞう,저장,N3
乳,にゅう,,N3
歯,し,유치,N3
抜,ばっ,,N3
歯,し,발치,N3
歯医,はい,,N3
者,しゃ,치과의사,N3
歯,は,,N3
痛,いた,치통,N3
電,でん,,N3
柱,ちゅう,전신주,N3
支,し,,N3
柱,ちゅう,지주(버팀목),N3
帆,ほ,,N3
柱,ばしら,돛대,N3
大黒,だいこく,,N3
柱,ばしら,집 중앙의 굵은 기둥,N3
文,ぶん,,N3
化,か,,N3
祭,さい,문화제,N3
映,えい,,N3
画,が,,N3
祭,さい,영화제,N3
祭,まつ,り,N3
気,き,,N3
分,ぶん,だ 축제 기분이다,N3
祖,そ,,N3
先,せん,の,N3
霊,れい,を,N3
祭,まつ,る 선조의 혼령에 제사 지내다,N3
積雪,せきせつ,적설,N3
雪,せつ,,N3
辱,じょく,설욕,N3
雪,ゆき,눈,N3
雪,ゆき,だるま 눈사람,N3
初雪,はつゆき,첫눈,N3
吹雪,ふぶき,눈보라,N3
筆,ひっ,,N3
記,き,필기,N3
筆者,ひっしゃ,필자,N3
鉛筆,えんぴつ,연필,N3
筆,ふで,붓,N3
筆先,ふでさき,붓끝,N3
訓練,くんれん,훈련,N3
教,きょう,,N3
訓,くん,교훈,N3
訓,くん,,N3
読,よ,み 훈독,N3
海水浴,かいすいよく,해수욕,N3
日光浴,にっこうよく,일광욕,N3
浴室,よくしつ,욕실,N3
浴槽,よくそう,욕조,N3
児,じ,,N3
童,どう,아동,N3
童,どう,,N3
話,わ,동화,N3
童謡,どうよう,동요,N3
童心,どうしん,동심,N3
童,わらべ,아이,N3
女童,おんなわらべ,아녀자(여자와 어린아이),N3
塩分,えんぶん,염분,N3
塩酸,えんさん,염산,N3
塩,しお,소금,N3
塩水,しおみず,소금물,N3
前,ぜん,,N3
兆,ちょう,전조,N3
兆,ちょう,,N3
候,こう,징후/징조/조짐,N3
一,いっ,,N3
兆,ちょう,1조,N3
田,た,,N3
畑,ばた,논밭,N3
畑,ばたけ,딸기밭,N3
花,はな,,N3
畑,ばたけ,꽃밭,N3
毛髪,もうはつ,모발,N3
羊毛,ようもう,양모,N3
毛,もう,,N3
布,ふ,모포,N3
毛,け,,N3
糸,いと,털실,N3
毛,け,,N3
皮,がわ,모피(털가죽),N3
緑,りょく,,N3
茶,ちゃ,녹차,N3
新,しん,,N3
緑,りょく,신록,N3
常緑,じょうりょく,상록,N3
緑,ろく,,N3
青,しょう,녹청,N3
緑,みどり,초록,N3
緑,みどり,,N3
色,いろ,초록색,N3
祝,しゅく,,N3
福,ふく,축복,N3
祝,しゅく,,N3
賀,が,축하,N3
祝,しゅく,,N3
日,じつ,축일,N3
祝,しゅう,,N3
儀,ぎ,축의,N3
祝,しゅう,,N3
言,げん,축언(축사),N3
誕,たん,,N3
生,じょう,,N3
日,び,を,N3
祝,いわ,う 생일을 축하하다,N3
礼,れい,,N3
儀,ぎ,예의,N3
無,ぶ,,N3
礼,れい,무례,N3
婚礼,こんれい,혼례,N3
礼賛,らいさん,예찬,N3
昔年,せきねん,석년(옛날),N3
今,こん,,N3
昔,じゃく,금석(지금과 옛날),N3
昔話,むかしばなし,옛날이야기,N3
昔,むかし,の,N3
思,おも,い,N3
出,で,옛 추억,N3
衣,い,,N3
服,ふく,의복,N3
衣,い,,N3
装,しょう,의상,N3
衣,ころも,옷/(승려의)법의,N3
浴衣,ゆかた,유카타,N3
水泳,すいえい,수영,N3
泳法,えいほう,영법,N3
海,うみ,で,N3
泳,およ,ぐ 바다에서 헤엄치다,N3
出,しゅっ,,N3
荷,か,출하,N3
入,にゅう,,N3
荷,か,입하,N3
荷,に,,N3
物,もつ,화물/짐,N3
黄泉,こうせん,황천(저승),N3
黄,こう,,N3
土,ど,황토,N3
黄金,おうごん,황금,N3
黄,き,,N3
色,いろ,노란색,N3
黄,こ,,N3
金虫,がねむし,풍뎅이,N3
君臣,くんしん,군신,N3
臣,しん,,N3
下,か,신하,N3
大臣,だいじん,대신(한국의 장관에 해당),N3
浅薄,せんぱく,천박,N3
深浅,しんせん,심천(깊고 얕음),N3
星雲,せいうん,성운,N3
雲,うん,,N3
中,ちゅう,운중(구름 속),N3
雲,くも,구름,N3
共,きょう,,N3
鳴,めい,공명,N3
悲,ひ,,N3
鳴,めい,비명,N3
雷鳴,らいめい,뇌명,N3
石炭,せきたん,석탄,N3
木炭,もくたん,목탄,N3
炭,すみ,숯,N3
炭,すみ,,N3
火,び,숯불,N3
勇,ゆう,,N3
気,き,용기,N3
勇敢,ゆうかん,용감,N3
勇,いさ,んで,N3
立,た,ち,N3
向,む,かう 용감히 맞서다,N3
機,き,,N3
械,かい,기계,N3
湖,こ,,N3
水,すい,호수,N3
湖,こ,,N3
畔,はん,호반(호숫가),N3
湖,みずうみ,호수,N3
害,がい,,N3
虫,ちゅう,해충,N3
幼,よう,,N3
虫,ちゅう,유충,N3
虫,むし,벌레,N3
泣,な,き,N3
虫,むし,울보,N3
印刷,いんさつ,인쇄,N3
刷新,さっしん,쇄신,N3
増刷,ぞうさつ,증쇄,N3
新聞,しんぶん,を,N3
刷,す,る 신문을 인쇄하다,N3
熱湯,ねっとう,열탕,N3
湯,とう,,N3
治,じ,탕치(온천 치료),N3
湯,ゆ,데운 물,N3
湯気,ゆげ,김/수증기,N3
湯,ゆ,,N3
船,ぶね,욕조,N3
箱,はこ,상자,N3
感,かん,,N3
泣,きゅう,감읍(감격하여 우는 것),N3
号,ごう,,N3
泣,きゅう,소리높여 우는 것,N3
赤,あか,ちゃんがわんわん,N3
泣,な,いてる 아기가 앙앙 울고있다,N3
子,し,,N3
孫,そん,자손,N3
嫡,ちゃく,,N3
孫,そん,적손(장남의 맏아들),N3
孫,まご,손자,N3
毒薬,どくやく,독약,N3
中,ちゅう,,N3
毒,どく,중독,N3
氷,ひょう,,N3
山,ざん,빙산,N3
結,けっ,,N3
氷,ぴょう,결빙,N3
氷,ひょう,,N3
点,てん,어는점,N3
氷,こおり,얼음,N3
氷,こおり,,N3
菓子,がし,빙과,N3
氷,ひ,,N3
雨,さめ,우박,N3
拾,しゅう,,N3
得,とく,습득,N3
収拾,しゅうしゅう,수습,N3
粉末,ふんまつ,분말,N3
粉砕,ふんさい,분쇄,N3
小,こ,,N3
麦,むぎ,,N3
粉,こ,밀가루,N3
粉雪,こなゆき,분설(가루눈),N3
綿,めん,,N3
糸,し,면사(무명실),N3
糸,いと,실,N3
毛,け,,N3
糸,いと,털실,N3
糸口,いとぐち,실마리/단서,N3
才能,さいのう,재능,N3
天才,てんさい,천재,N3
灯台,とうだい,등대,N3
点灯,てんとう,점등,N3
電灯,でんとう,전등,N3
灯,ひ,をともす 등불을 켜다,N3
麦,ばく,,N3
芽,が,맥아(엿기름),N3
麦,むぎ,보리/밀/귀리,N3
小,こ,,N3
麦,むぎ,밀,N3
大麦,おおむぎ,보리,N3
鼻,び,,N3
孔,こう,콧구멍,N3
耳鼻科,じびか,이비인후과,N3
鼻,はな,코,N3
鼻,はな,,N3
血,ぢ,코피,N3
胃,い,위,N3
胃,い,,N3
腸,ちょう,위장,N3
胃,い,,N3
酸,さん,위산,N3
貝殻,かいがら,조개껍데기,N3
皿,さら,접시,N3
灰皿,はいざら,재떨이,N3
皿洗,さらあら,い 접시닦이,N3
同一,どういつ,동일,N4
同,どう,,N4
時,じ,동시,N4
事,じ,,N4
件,けん,사건,N4
無事,ぶじ,무사,N4
事故,じこ,사고,N4
好,こう,,N4
事家,ずか,호사가,N4
仕,し,,N4
事,ごと,업무/직업,N4
出来,でき,,N4
事,ごと,(우발적인)사건,N4
事柄,ことがら,사항/일,N4
自,じ,,N4
分,ぶん,자신,N4
自,じ,,N4
由,ゆう,자유,N4
自,じ,,N4
覚,かく,자각,N4
自,し,,N4
然,ぜん,자연,N4
国民,こくみん,국민,N4
民族,みんぞく,민족,N4
民,たみ,の,N4
声,こえ,국민의 소리,N4
発明,はつめい,발명,N4
発電,はつでん,발전,N4
突発,とっぱつ,돌발,N4
発,ほっ,,N4
作,さ,발작,N4
発端,ほったん,발단,N4
発,ほつ,,N4
意,い,발의,N4
学者,がくしゃ,학자,N4
読者,どくしゃ,독자,N4
前者,ぜんしゃ,전자,N4
後者,こうしゃ,후자,N4
追,お,う,N4
者,もの,と,N4
追,お,われる,N4
者,もの,쫓는 자와 쫓기는 자,N4
大,だい,,N4
地,ち,대지,N4
地図,ちず,지도,N4
地下,ちか,,N4
鉄,てつ,지하철,N4
地,じ,,N4
面,めん,지면,N4
地,じ,,N4
震,しん,지진,N4
合同,ごうどう,합동,N4
合計,ごうけい,합계,N4
合格,ごうかく,합격,N4
合体,がったい,합체,N4
合併,がっぺい,합병,N4
合,がっ,,N4
宿,しゅく,합숙,N4
合戦,かっせん,전투/접전,N4
市,し,,N4
民,みん,시민,N4
都市,とし,도시,N4
市,し,,N4
場,じょう,"시장('주식시장', '금융시장' 등 추상적 의미로서의 '시장')",N4
市,いち,,N4
場,ば,시장(상인들이 물건을 사고파는 '전통시장'이라는 의미로서의 '시장'),N4
業,ぎょう,,N4
界,かい,업계,N4
業,ぎょう,,N4
務,む,업무,N4
職業,しょくぎょう,직업,N4
卒,そつ,,N4
業,ぎょう,졸업,N4
自,じ,,N4
業,ごう,,N4
自,じ,,N4
得,とく,자업자득,N4
罪業,ざいごう,죄업,N4
神業,かみわざ,신적인 위업,N4
仕,し,,N4
業,わざ,소행/짓(부정적인 의미),N4
地,ち,,N4
方,ほう,지방,N4
方向,ほうこう,방향,N4
方式,ほうしき,방식,N4
読,よ,み,N4
方,かた,읽는 방법,N4
話,はな,し,N4
方,かた,말하는 방식,N4
殿方,とのがた,(여성어)남성분,N4
味,み,,N4
方,かた,아군/우군,N4
回転,かいてん,회전,N4
二,に,,N4
回,かい,2회,N4
回答,かいとう,회답,N4
今回,こんかい,금번/이번,N4
次,じ,,N4
回,かい,다음 번,N4
回,え,,N4
向,こう,회향(불공을 드려 죽은 사람의 명복을 빔),N4
回,まわ,る 빙글빙글 돌다,N4
回,まわ,す 팽이를 돌리다,N4
入場,にゅうじょう,입장,N4
工,こう,,N4
場,じょう,공장,N4
駐,ちゅう,,N4
車,しゃ,,N4
場,じょう,주차장,N4
場,ば,,N4
所,しょ,장소,N4
場,ば,,N4
面,めん,장면,N4
場,ば,,N4
合,あい,사정/형편/상황/경우,N4
緊,きん,,N4
急,きゅう,の,N4
場,ば,,N4
合,あい,긴급한 경우,N4
会社員,かいしゃいん,회사원,N4
会員,かいいん,회원,N4
店員,てんいん,점원,N4
全員,ぜんいん,전원,N4
開店,かいてん,개점,N4
開,かい,,N4
業,ぎょう,개업,N4
開発,かいはつ,개발,N4
開,かい,,N4
場,じょう,개장,N4
開,あ,く・,N4
開,あ,"ける는 ""통과할 수 있는 상태가 된다""라는 ""결과""에 중점을 둔 표현입니다.",N4
開,ひら,"く는 ""틈이 넓어지는/열리는 도중""의 ""동작, 변화, 과정""에 중점을 둔 표현입니다.",N4
開,ひら,く만 쓸 수 있습니다.,N4
店,みせ,を,N4
開,あ,"ける」는 ""그날의 영업을 시작하다""라는 뜻이고, 「お",N4
店,みせ,を,N4
開,ひら,"く」는 ""새로운 가게를 개업하다""라는 뜻입니다.",N4
電,でん,,N4
力,りょく,전력(전기),N4
実,じつ,,N4
力,りょく,실력,N4
能,のう,,N4
力,りょく,능력,N4
自,じ,,N4
力,りき,자력,N4
人力,じんりき,인간의 힘,N4
力,りき,,N4
士,し,스모 선수,N4
力,ちから,힘,N4
力,ちから,,N4
業,わざ,힘으로 하는 일,N4
質問,しつもん,질문,N4
問題,もんだい,문제,N4
問答,もんどう,문답,N4
予,よ,,N4
定,てい,を,N4
問,と,う 예정을 묻다,N4
問,と,いに,N4
対,たい,する,N4
答,こた,え 물음에 대한 답,N4
問,とん,,N4
屋,や,도매상,N4
年代,ねんだい,연대,N4
時,じ,,N4
代,だい,시대,N4
古,こ,,N4
代,だい,고대,N4
交代,こうたい,교대,N4
明白,めいはく,명백,N4
不,ふ,,N4
明,めい,불명,N4
発明,はつめい,발명,N4
説明,せつめい,설명,N4
証,しょう,,N4
明,めい,증명,N4
光,こう,,N4
明,みょう,광명,N4
明,みょう,,N4
年,ねん,명년('내년'의 격식차린 말투),N4
動物,どうぶつ,동물,N4
活動,かつどう,활동,N4
動,どう,,N4
作,さ,동작,N4
電車,でんしゃ,が,N4
動,うご,く 전철이 움직이다,N4
首,くび,を,N4
左,さ,,N4
右,ゆう,に,N4
動,うご,かす 고개를 좌우로 움직이다,N4
東,とう,,N4
京,きょう,도쿄,N4
京,きょう,,N4
都,と,교토,N4
上京,じょうきょう,상경,N4
京阪神,けいはんしん,교토(,N4
通行,つうこう,통행,N4
交通,こうつう,교통,N4
普,ふ,,N4
通,つう,보통,N4
通夜,つや,죽은 사람의 유해를 지키며 밤샘하는 것,N4
理,り,,N4
由,ゆう,이유,N4
真,しん,,N4
理,り,진리,N4
論,ろん,,N4
理,り,논리,N4
体,たい,,N4
力,りょく,체력,N4
気,き,,N4
体,たい,기체,N4
体育,たいいく,체육,N4
体,てい,のいい,N4
言,こと,,N4
葉,ば,그럴듯한(허울뿐인) 말,N4
体,てい,のいい,N4
詐欺,さぎ,그럴듯한 사기,N4
体,からだ,몸,N4
体,からだ,を,N4
鍛,きた,える 몸을 단련하다,N4
田園,でんえん,전원(논과 밭),N4
油,ゆ,,N4
田,でん,유전(석유가 나는 곳),N4
田,た,んぼ 논,N4
白,しろ,,N4
田,た,눈 덮인 겨울 논,N4
主人,しゅじん,주인/남편,N4
君主,くんしゅ,군주,N4
主権,しゅけん,주권,N4
坊,ぼう,,N4
主,ず,주지스님,N4
持,も,ち,N4
主,ぬし,소유주/임자,N4
主,ぬし,ある,N4
女,おんな,남편 있는 여자,N4
主,おも,なメンバー 주요 멤버,N4
主,おも,な,N4
議,ぎ,,N4
題,だい,주요 의제,N4
主題,しゅだい,주제,N4
問題,もんだい,문제,N4
話,わ,,N4
題,だい,화제,N4
首,しゅ,,N4
都,と,수도,N4
首席,しゅせき,수석,N4
首,しゅ,,N4
相,しょう,수상,N4
首,くび,の,N4
長,なが,い,N4
人,ひと,목이 긴 사람,N4
意,い,,N4
見,けん,의견,N4
意味,いみ,의미,N4
意,い,,N4
外,がい,의외,N4
本,ほん,,N4
意,い,본의,N4
不,ふ,,N4
足,そく,부족,N4
不,ふ,,N4
正,せい,부정,N4
不可,ふか,불가,N4
不気味,ぶきみ,어쩐지 기분 나쁨,N4
不作,ぶさ,,N4
法,ほう,무례,N4
作品,さくひん,작품,N4
作文,さくぶん,작문,N4
作成,さくせい,작성,N4
作,さ,,N4
業,ぎょう,작업,N4
動,どう,,N4
作,さ,동작,N4
作,さ,,N4
用,よう,작용,N4
木,き,で,N4
机,つくえ,を,N4
作,つく,る 나무로 책상을 만들다,N4
利,り,,N4
用,よう,이용,N4
使,し,,N4
用,よう,사용,N4
活用,かつよう,활용,N4
温,おん,,N4
度,ど,온도,N4
限,げん,,N4
度,ど,한도,N4
高,こう,,N4
度,ど,고도,N4
速,そく,,N4
度,ど,속도,N4
制,せい,,N4
度,ど,제도,N4
態,たい,,N4
度,ど,태도,N4
法,はっ,,N4
度,と,금령/금제/금기,N4
支,し,,N4
度,たく,채비/준비,N4
見,み,る,N4
度,たび,に,N4
思,おも,い,N4
出,だ,す 볼 때마다 생각난다,N4
強力,きょうりょく,강력,N4
強,きょう,,N4
行,こう,강행,N4
勉,べん,,N4
強,きょう,공부,N4
強調,きょうちょう,강조,N4
強盗,ごうとう,강도,N4
強引,ごういん,억지,N4
支持,しじ,지지,N4
維持,いじ,유지,N4
持,じ,,N4
参,さん,지참,N4
野,や,,N4
外,がい,야외,N4
分,ぶん,,N4
野,や,분야,N4
野,や,,N4
生,せい,야생,N4
野,や,,N4
球,きゅう,야구,N4
野,の,,N4
原,はら,들판,N4
都市,とし,도시,N4
首,しゅ,,N4
都,と,수도,N4
都,と,,N4
心,しん,도심,N4
都,つ,,N4
合,ごう,형편/상황,N4
都,つ,,N4
合,ごう,によっては 형편에 따라서는,N4
都,みやこ,수도/도읍,N4
以,い,,N4
上,じょう,이상,N4
以下,いか,이하,N4
以,い,,N4
前,ぜん,이전,N4
以後,いご,이후,N4
思,し,,N4
想,そう,사상,N4
意思,いし,의사,N4
思,し,,N4
考,こう,사고,N4
国,くに,の,N4
未,み,,N4
来,らい,を,N4
思,おも,う 나라의 미래를 생각하다,N4
家,か,,N4
族,ぞく,가족,N4
家,か,,N4
庭,てい,가정,N4
家,か,,N4
内,ない,아내,N4
家事,かじ,가사,N4
本,ほん,,N4
家,け,본가,N4
宗,そう,,N4
家,け,종가,N4
家,いえ,집,N4
家,いえ,,N4
出,で,집을 나감/가출,N4
家,や,,N4
賃,ちん,집세,N4
我,わ,が,N4
家,や,우리 집/내집,N4
世,せい,,N4
紀,き,세기,N4
中,ちゅう,,N4
世,せい,중세,N4
処世,しょせい,처세,N4
世,せ,,N4
代,だい,세대,N4
世,せ,,N4
界,かい,세계,N4
世,よ,の,N4
中,なか,세상/사회/세간,N4
区,く,,N4
別,べつ,구별,N4
区,く,,N4
域,いき,구역,N4
区,く,,N4
画,かく,구획,N4
県,けん,,N4
庁,ちょう,현청,N4
千葉,ちば,,N4
県,けん,치바 현,N4
前進,ぜんしん,전진,N4
進学,しんがく,진학,N4
進行,しんこう,진행,N4
進,しん,,N4
化,か,진화,N4
正確,せいかく,정확,N4
正,せい,,N4
常,じょう,정상,N4
不,ふ,,N4
正,せい,부정,N4
正,せい,,N4
義,ぎ,정의,N4
正,しょう,,N4
午,ご,정오,N4
正,しょう,,N4
月,がつ,정월(1월),N4
正,しょう,,N4
体,たい,정체,N4
心,こころ,の,N4
正,ただ,しい,N4
人,ひと,마음이 곧은(바른) 사람,N4
姿,し,,N4
勢,せい,を,N4
正,ただ,す 자세를 바로잡다,N4
正夢,まさゆめ,사실과 들어맞는 꿈/맞는 꿈,N4
病,びょう,,N4
院,いん,병원,N4
大学院,だいがくいん,대학원,N4
安心,あんしん,안심,N4
中,ちゅう,,N4
心,しん,중심,N4
心,しん,,N4
理,り,심리,N4
心眼,しんがん,심안(마음의 눈),N4
心,こころ,마음,N4
心,こころ,,N4
得,え,마음가짐,N4
心,こころ,,N4
構,がま,え 마음의 준비/각오,N4
世,せ,界 세계,N4
境,きょう,,N4
界,かい,경계,N4
限界,げんかい,한계,N4
出,しゅっ,,N4
産,さん,출산,N4
産,さん,,N4
婦,ぷ,산부(산모),N4
生産,せいさん,생산,N4
妻,つま,が,N4
子,こ,を,N4
産,う,んだ 아내가 아기를 낳았다,N4
赤,あか,ちゃんが,N4
産,う,まれた 아기가 태어났다,N4
産声,うぶごえ,갓난아기의 첫 울음소리,N4
産,うぶ,,N4
毛,げ,솜털,N4
産神,うぶがみ,산신(임산부와 아기를 보호하는 신),N4
教,きょう,,N4
育,いく,교육,N4
教,きょう,,N4
室,しつ,교실,N4
