Link,Word,Kanji,Furigana,Meaning,Level
https://nihongokanji.com/1094,償,しょう,변상,N1
https://nihongokanji.com/1094,弁論,べんろん,변론,N1
https://nihongokanji.com/1094,雄弁,ゆうべん,웅변,N1
https://nihongokanji.com/1095,就職,しゅうしょく,취직,N1
https://nihongokanji.com/1095,就,しゅう,,N1
https://nihongokanji.com/1095,任,にん,취임,N1
https://nihongokanji.com/1095,就,しゅう,,N1
https://nihongokanji.com/1095,学,がく,취학,N1
https://nihongokanji.com/1095,去,きょ,,N1
https://nihongokanji.com/1095,就,しゅう,거취,N1
https://nihongokanji.com/1095,成,じょう,,N1
https://nihongokanji.com/1095,就,じゅ,성취,N1
https://nihongokanji.com/1096,貢献,こうけん,공헌,N1
https://nihongokanji.com/1096,文献,ぶんけん,문헌,N1
https://nihongokanji.com/1096,献身,けんしん,헌신,N1
https://nihongokanji.com/1096,献立,こんだて,식단/메뉴,N1
https://nihongokanji.com/1097,厳格,げんかく,엄격,N1
https://nihongokanji.com/1097,厳,げん,,N1
https://nihongokanji.com/1097,重,じゅう,엄중,N1
https://nihongokanji.com/1097,威,い,,N1
https://nihongokanji.com/1097,厳,げん,위엄,N1
https://nihongokanji.com/1097,荘厳,そうごん,장엄,N1
https://nihongokanji.com/1098,維持,いじ,유지,N1
https://nihongokanji.com/1098,繊,せん,,N1
https://nihongokanji.com/1098,維,い,섬유,N1
https://nihongokanji.com/1099,海浜,かいひん,해변,N1
https://nihongokanji.com/1099,浜,はま,,N1
https://nihongokanji.com/1099,辺,べ,해변,N1
https://nihongokanji.com/1099,横浜,よこはま,요코하마,N1
https://nihongokanji.com/1100,遺,い,,N1
https://nihongokanji.com/1100,産,さん,유산,N1
https://nihongokanji.com/1100,遺棄,いき,유기,N1
https://nihongokanji.com/1100,遺,い,,N1
https://nihongokanji.com/1100,失,しつ,유실,N1
https://nihongokanji.com/1100,遺,い,,N1
https://nihongokanji.com/1100,書,しょ,유서,N1
https://nihongokanji.com/1100,遺言,ゆいごん,유언,N1
https://nihongokanji.com/1101,一塁,いちるい,1루,N1
https://nihongokanji.com/1101,盗塁,とうるい,도루,N1
https://nihongokanji.com/1101,本塁,ほんるい,,N1
https://nihongokanji.com/1101,打,だ,본루타(홈런),N1
https://nihongokanji.com/1102,邦楽,ほうがく,방악(그 나라 고유의 음악),N1
https://nihongokanji.com/1102,連邦,れんぽう,연방,N1
https://nihongokanji.com/1102,本邦,ほんぽう,본방(자국),N1
https://nihongokanji.com/1103,元,げん,,N1
https://nihongokanji.com/1103,素,そ,원소,N1
https://nihongokanji.com/1103,素,そ,,N1
https://nihongokanji.com/1103,朴,ぼく,소박,N1
https://nihongokanji.com/1103,素,そ,,N1
https://nihongokanji.com/1103,材,ざい,소재,N1
https://nihongokanji.com/1103,素,す,,N1
https://nihongokanji.com/1103,足,あし,맨발,N1
https://nihongokanji.com/1103,素手,すで,맨손/맨주먹,N1
https://nihongokanji.com/1103,素,す,,N1
https://nihongokanji.com/1103,顔,がお,화장하지 않은 얼굴/민낯,N1
https://nihongokanji.com/1104,派,は,,N1
https://nihongokanji.com/1104,遣,けん,파견,N1
https://nihongokanji.com/1104,小,こ,,N1
https://nihongokanji.com/1104,遣,づか,い 용돈,N1
https://nihongokanji.com/1104,言,こと,,N1
https://nihongokanji.com/1104,葉,ば,,N1
https://nihongokanji.com/1104,遣,づか,い 말씨/말투,N1
https://nihongokanji.com/1104,勅,ちょく,,N1
https://nihongokanji.com/1104,使,し,を,N1
https://nihongokanji.com/1104,遣,つか,わす 칙사를 파견하다,N1
https://nihongokanji.com/1105,対抗,たいこう,대항,N1
