Word,Furigana,Meaning,Level
範囲,はんい,범위,N3
模範,もはん,모범,N1
規範,きはん,규범,N1
隠居,いんきょ,은거,N1
隠蔽,いんぺい,은폐,etc
陰謀,いんぼう,음모,etc
道徳,どうとく,도덕,N2
美徳,びとく,미덕,etc
悪徳,あくとく,악덕,etc
哲学,てつがく,철학,N2
哲人,てつじん,철인(철학자),etc
松杉,まつすぎ,소나무와 삼나무,etc
里程標,りていひょう,이정표,etc
郷里,きょうり,향리(고향),N1
一瀉千里,いっしゃせんり,일사천리,etc
里,さと,마을,etc
里芋,さといも,토란,etc
解釈,かいしゃく,해석,N2
注釈,ちゅうしゃく,주석,etc
自己,じこ,자기,N1
利己,りこ,이기,etc
克己,こっき,극기,etc
知己,ちき,지기(지인/벗),etc
妥当,だとう,타당,N2
妥結,だけつ,타결,N1
妥協,だきょう,타협,N1
威厳,いげん,위엄,etc
威名,いめい,위명,etc
威圧,いあつ,위압,etc
豪傑,ごうけつ,호걸,etc
豪華,ごうか,호화,N2
豪快,ごうかい,호쾌,etc
文豪,ぶんごう,문호,etc
熊,くま,곰,etc
白熊,しろくま,백곰,etc
停滞,ていたい,정체,N1
沈滞,ちんたい,침체,etc
渋滞,じゅうたい,삽체(정체),N2
微細,びさい,미세,etc
微妙,びみょう,미묘,N2
微生物,びせいぶつ,미생물,N1
隆起,りゅうき,융기,etc
隆盛,りゅうせい,융성,etc
症状,しょうじょう,증상,N3
炎症,えんしょう,염증,etc
重症,じゅうしょう,중증,etc
暫時,ざんじ,잠시,etc
暫定,ざんてい,잠정,etc
忠実,ちゅうじつ,충실,etc
忠告,ちゅうこく,충고,N1
倉庫,そうこ,창고,N2
穀倉,こくそう,곡창,etc
倉敷料,くらしきりょう,창고 보관료,etc
肝臓,かんぞう,간장,etc
肝胆,かんたん,간담(간과 쓸개),etc
肝心,かんじん,긴요함,N1
肝試し,きもだめし,담력 시험,etc
召喚,しょうかん,소환,etc
喚起,かんき,환기,etc
阿鼻叫喚,あびきょうかん,아비규환,etc
沿岸,えんがん,연안,N1
沿革,えんかく,연혁,etc
沿海,えんかい,연해,etc
奇妙,きみょう,기묘,N2
神妙,しんみょう,신묘,etc
妙案,みょうあん,묘안,etc
妙齢,みょうれい,묘령,etc
独唱,どくしょう,독창,etc
合唱,がっしょう,합창,N1
索引,さくいん,색인,N2
思索,しさく,사색,N1
捜索,そうさく,수색,N1
誠実,せいじつ,성실,N1
誠意,せいい,성의,N1
襲撃,しゅうげき,습격,N1
奇襲,きしゅう,기습,etc
世襲,せしゅう,세습,etc
懇願,こんがん,간절히 원함,etc
懇望,こんもう,간절한 희망,etc
懇請,こんせい,간청,etc
俳優,はいゆう,배우,N2
俳句,はいく,하이쿠,N2
横柄,おうへい,건방짐/오만함,etc
事柄,ことがら,사항/일/형편/사정,N1
人柄,ひとがら,인품/사람됨,N1
家柄,いえがら,집안/가문/문벌,etc
驚異,きょうい,경이,N1
驚嘆,きょうたん,경탄,etc
驚天動地,きょうてんどうち,경천동지,etc
麻痺,まひ,마비,N1
麻酔,ますい,마취,N1
大麻,たいま,대마,etc
麻布,あさぬの,마포/삼베,etc
薬剤師,やくざいし,약제사,etc
強壮剤,きょうそうざい,강장제,etc
消化剤,しょうかざい,소화제,etc
解熱剤,げねつざい,해열제,etc
浅瀬,あさせ,얕은 여울,etc
趣向,しゅこう,취향,etc
趣味,しゅみ,취미,N4
趣旨,しゅし,취지,N1
陥落,かんらく,함락,etc
陥没,かんぼつ,함몰,etc
欠陥,けっかん,결함,N2
書斎,しょさい,서재,N2
斎場,さいじょう,장례식장,etc
斎戒,さいかい,재계(목욕재계),etc
貫通,かんつう,관통,etc
貫徹,かんてつ,관철,etc
一貫,いっかん,일관,etc
仙人,せんにん,선인,etc
神仙,しんせん,신선,etc
慰安,いあん,위안,etc
慰労,いろう,위로,etc
慰霊祭,いれいさい,위령제,etc
序論,じょろん,서론,etc
序文,じょぶん,서문,etc
順序,じゅんじょ,순서,N2
序列,じょれつ,서열,etc
上旬,じょうじゅん,상순,N3
中旬,ちゅうじゅん,중순,N3
下旬,げじゅん,하순,N3
兼用,けんよう,겸용,N1
兼職,けんしょく,겸직,etc
兼業,けんぎょう,겸업,N1
神聖,しんせい,신성,N1
聖人,せいじん,성인,etc
聖地,せいち,성지,etc
趣旨,しゅし,취지,N1
論旨,ろんし,논지,etc
要旨,ようし,요지,N2
即答,そくとう,즉답,etc
即席,そくせき,즉석,etc
即時,そくじ,즉시,etc
即決,そっけつ,즉결,etc
即位,そくい,즉위,etc
花柳界,かりゅうかい,화류계,etc
柳腰,やなぎごし,유요(가늘고 나긋나긋한 미인의 허리),etc
寄宿舎,きしゅくしゃ,기숙사,etc
校舎,こうしゃ,교사,N2
舎監,しゃかん,사감,etc
真偽,しんぎ,진위,etc
虚偽,きょぎ,허위,etc
偽善,ぎぜん,위선,etc
制覇,せいは,제패,etc
覇王,はおう,패왕,etc
覇権,はけん,패권,etc
詳細,しょうさい,상세,N1
未詳,みしょう,미상,etc
抵抗,ていこう,저항,N2
抵触,ていしょく,저촉,etc
大抵,たいてい,대개/대체로,N4
脅迫,きょうはく,협박,N1
脅威,きょうい,위협,N1
脅す,おどす,위협하다/놀라게 하다,N1
脅かす,おどかす,깜짝 놀라게 하다,N2
脅かす,おびやかす,위협하다/협박하다/위태롭게 하다,N2
繁茂,はんも,번무(초목이 무성함),etc
犠牲,ぎせい,희생,N1
国旗,こっき,국기,N2
日章旗,にっしょうき,일장기,etc
旗艦,きかん,기함,etc
旗,はた,깃발,N2
旗色,はたいろ,형세/전황,etc
距離,きょり,거리,N3
優雅,ゆうが,우아,etc
清雅,せいが,청아,etc
雅楽,ががく,아악,etc
装飾,そうしょく,장식,N1
服飾,ふくしょく,복식,etc
網膜,もうまく,망막,etc
通信網,つうしんもう,통신망,etc
漁網,ぎょもう,어망,etc
網,あみ,그물,N1
金網,かなあみ,철망,etc
竜頭蛇尾,りゅうとうだび,용두사미,etc
竜巻,たつまき,회오리,etc
詩人,しじん,시인,N3
詩集,ししゅう,시집,etc
繁栄,はんえい,번영,N1
繁盛,はんじょう,번성,N1
繁殖,はんしょく,번식,N1
繁雑,はんざつ,번잡,etc
頻繁,ひんぱん,빈번,N1
左翼,さよく,좌익,etc
右翼,うよく,우익,etc
双翼,そうよく,양날개,etc
翼,つばさ,날개,N2
干潟,ひがた,간석지,etc
匹敵,ひってき,필적,N1
敵意,てきい,적의,etc
敵対,てきたい,적대,etc
魅力,みりょく,매력,N2
魅惑,みわく,매혹,etc
嫌悪,けんお,혐오,N1
機嫌,きげん,기분/비위/심기,N2
一斉,いっせい,일제,N3
斉唱,せいしょう,제창,etc
敷設,ふせつ,부설,etc
敷延,ふえん,부연,etc
抱擁,ほうよう,포옹,etc
擁護,ようご,옹호,etc
擁立,ようりつ,옹립,etc
圏内,けんない,권내,N1
圏外,けんがい,권외,etc
大気圏,たいきけん,대기권,etc
酸性,さんせい,산성,N2
酸味,さんみ,산미,N1
酸素,さんそ,산소,N2
酸化,さんか,산화,N1
処罰,しょばつ,처벌,N1
刑罰,けいばつ,형벌,N1
滅亡,めつぼう,멸망,N1
消滅,しょうめつ,소멸,etc
絶滅,ぜつめつ,절멸,N2
不滅,ふめつ,불멸,etc
明滅,めいめつ,명멸,etc
基礎,きそ,기초,N2
礎石,そせき,초석,etc
腐敗,ふはい,부패,N1
陳腐,ちんぷ,진부,etc
失脚,しっきゃく,실각,N1
三脚,さんきゃく,삼각,etc
脚本,きゃくほん,각본,N1
行脚,あんぎゃ,행각/도보 여행,etc
脚,あし,다리,etc
潮流,ちょうりゅう,조류,etc
満潮,まんちょう,만조,etc
潮風,しおかぜ,바닷바람,etc
潮水,しおみず,조수/바닷물,etc
梅雨,ばいう,장마,N3
梅毒,ばいどく,매독,etc
梅酒,うめしゅ,매실주,etc
尽力,じんりょく,진력,etc
無尽蔵,むじんぞう,무진장,etc
理不尽,りふじん,불합리,etc
下僕,げぼく,하인,etc
婢僕,ひぼく,비복(계집종과 사내종),etc
観桜,かんおう,벚꽃 구경,etc
桜,さくら,벚꽃,N4
桜色,さくらいろ,연분홍색,etc
滑走路,かっそうろ,활주로,etc
滑降,かっこう,활강,etc
円滑,えんかつ,원활,N1
滑稽,こっけい,골계/해학,N1
孤児,こじ,고아,N1
孤独,こどく,고독,N1
孤立,こりつ,고립,N1
火炎,かえん,화염,etc
炎症,えんしょう,염증,etc
炎,ほのお,불꽃/불길,N2
賠償,ばいしょう,배상,N1
句読点,くとうてん,구두점,N2
文句,もんく,불평,N3
俳句,はいく,하이쿠,N2
寿命,じゅみょう,수명,N3
長寿,ちょうじゅ,장수,N1
鋼鉄,こうてつ,강철,etc
製鋼,せいこう,제강,etc
鋼,はがね,강철,etc
頑強,がんきょう,완강,etc
頑固,がんこ,완고,N1
頑丈,がんじょう,튼튼함,N1
頑張,がんば,る 분발하다/노력하다/힘내다,etc
連鎖,れんさ,연쇄,etc
封鎖,ふうさ,봉쇄,N1
閉鎖,へいさ,폐쇄,N1
鎖国,さこく,쇄국,etc
鎖,くさり,쇠사슬,N2
彩色,さいしき,채색,etc
色彩,しきさい,색채,N1
摩擦,まさつ,마찰,N2
摩天楼,まてんろう,마천루,etc
激励,げきれい,격려,N1
奨励,しょうれい,장려,N1
督励,とくれい,독려,etc
操縦,そうじゅう,조종,N1
縦横,じゅうおう,종횡,etc
縦断,じゅうだん,종단,etc
縦軸,たてじく,세로축,etc
縦割り,たてわり,세로로 쪼갬,etc
縦書き,たてがき,세로쓰기,etc
光輝,こうき,광휘,etc
輝度,きど,휘도,etc
蓄積,ちくせき,축적,N1
貯蓄,ちょちく,저축,N1
蓄電池,ちくでんち,축전지,etc
枢軸国,すうじくこく,추축국,etc
地軸,ちじく,지축,etc
主軸,しゅじく,주축,etc
巡回,じゅんかい,순회,etc
一巡,いちじゅん,일순,etc
巡礼,じゅんれい,순례,etc
稼働,かどう,가동,N2
稼業,かぎょう,생업/직업,etc
瞬間,しゅんかん,순간,N2
一瞬,いっしゅん,일순,N2
砲撃,ほうげき,포격,etc
大砲,たいほう,대포,etc
砲弾,ほうだん,포탄,etc
噴火,ふんか,분화,N2
噴出,ふんしゅつ,분출,N1
噴水,ふんすい,분수,N2
誇張,こちょう,과장,N1
誇示,こじ,과시,etc
誇大,こだい,과대,etc
吉祥,きっしょう,길상(경사/행운),etc
発祥地,はっしょうち,발상지,etc
不祥事,ふしょうじ,불상사,N2
犠牲,ぎせい,희생,N1
秩序,ちつじょ,질서,N1
皇帝,こうてい,황제,etc
帝国,ていこく,제국,etc
帝王,ていおう,제왕,etc
示唆,しさ,시사,N1
教唆,きょうさ,교사,etc
阻止,そし,저지,N1
阻害,そがい,저해,etc
泰然,たいぜん,태연,etc
安泰,あんたい,평안/무사,etc
賄賂,わいろ,뇌물,N1
贈賄,ぞうわい,뇌물을 줌,etc
撲滅,ぼくめつ,박멸,etc
撲殺,ぼくさつ,박살,etc
打撲,だぼく,타박,etc
菊酒,きくざけ,국화주,etc
春菊,しゅんぎく,쑥갓,etc
絞殺,こうさつ,교살,etc
絞首刑,こうしゅけい,교수형,etc
縁故,えんこ,연고,etc
宿縁,しゅくえん,숙연(전세의 인연),etc
因縁,いんねん,인연,etc
額縁,がくぶち,액자/사진틀,etc
唯一,ゆいいつ,유일,N2
唯物論,ゆいぶつろん,유물론,etc
唯心論,ゆいしんろん,유심론,etc
唯我独尊,ゆいがどくそん,유아독존,etc
唯々諾々,いいだくだく,유유낙낙(그저 네네하고 따르는 모습을 뜻함),etc
膨張,ぼうちょう,팽창,N1
膨大,ぼうだい,팽대(방대),N2
膨らむ,ふくらむ,부풀다/부풀어 오르다/규모가 커지다,N2
膨れる,ふくれる,부풀다/뾰로통해지다/가슴이 벅차오르다,N1
弓矢,ゆみや,활과 화살,etc
矢先,やさき,화살촉,etc
矢印,やじるし,화살표,N2
耐久,たいきゅう,내구,etc
忍耐,にんたい,인내,N1
耐熱,たいねつ,내열,etc
英語塾,えいごじゅく,영어 학원,etc
漏電,ろうでん,누전,etc
漏水,ろうすい,누수,etc
漏る,もる,새다,N1
漏れる,もれる,새다/누설되다,N1
慶事,けいじ,경사,etc
慶弔,けいちょう,경조,etc
慶祝,けいしゅく,경축,etc
猛烈,もうれつ,맹렬,N1
猛獣,もうじゅう,맹수,etc
勇猛,ゆうもう,용맹,etc
猛者,もさ,맹자(명수/수완가),etc
芳香剤,ほうこうざい,방향제,etc
懲戒,ちょうかい,징계,etc
懲罰,ちょうばつ,징벌,etc
懲役,ちょうえき,징역,etc
剣道,けんどう,검도,etc
剣術,けんじゅつ,검술,etc
剣,つるぎ,양날검,etc
表彰,ひょうしょう,표창,etc
顕彰,けんしょう,현창(표창),etc
将棋,しょうぎ,쇼기(일본식 장기),N2
棋士,きし,기사,etc
棋譜,きふ,기보,etc
包丁,ほうちょう,식칼,N3
落丁,らくちょう,낙장(책에서 빠진 장),etc
壮丁,そうてい,장정,etc
丁寧,ていねい,신중함/정중함,N4
恒久,こうきゅう,항구/영구,etc
恒温,こうおん,항온,etc
恒星,こうせい,항성,etc
恒常性,こうじょうせい,항상성,etc
恒例,こうれい,항례,etc
浮揚,ふよう,부양,etc
抑揚,よくよう,억양,etc
意気揚々,いきようよう,의기양양,etc
冒険,ぼうけん,모험,N2
倫理,りんり,윤리,N1
人倫,じんりん,인륜,etc
絶倫,ぜつりん,절륜,etc
陳列,ちんれつ,진열,N1
陳述,ちんじゅつ,진술,etc
陳情,ちんじょう,진정,etc
陳腐,ちんぷ,진부,etc
記憶,きおく,기억,N2
追憶,ついおく,추억,etc
潜水,せんすい,잠수,N1
潜在,せんざい,잠재,etc
潜伏,せんぷく,잠복,etc
潜入,せんにゅう,잠입,N1
仁義,じんぎ,인의,etc
仁徳,じんとく,인덕,etc
仁慈,じんじ,인자,etc
仁王,におう,인왕(불교의 신),etc
克服,こくふく,극복,N2
克己,こっき,극기,etc
相克,そうこく,상극,etc
超克,ちょうこく,초극(곤란을 극복함),etc
山岳,さんがく,산악,N1
岳人,がくじん,산악인,etc
岳父,がくふ,장인,etc
北岳,きただけ,(지명)키타다케 산,etc
概念,がいねん,개념,N1
大概,たいがい,대개,N1
概要,がいよう,개요,N1
概論,がいろん,개론,N2
拘束,こうそく,구속,N1
拘置,こうち,구치,etc
拘禁,こうきん,구금,etc
拘泥,こうでい,구애,etc
墓地,ぼち,묘지,N1
墳墓,ふんぼ,분묘,etc
墓穴,ぼけつ,묘혈(무덤),etc
墓碑,ぼひ,묘비,etc
墓,はか,무덤,N2
墓参り,はかまいり,성묘,N2
墓守,はかもり,묘지기,etc
沈黙,ちんもく,침묵,N1
黙認,もくにん,묵인,etc
暗黙,あんもく,암묵,etc
黙殺,もくさつ,묵살,etc
必須,ひっす,필수,etc
必須条件,ひっすじょうけん,필수 조건,etc
偏向,へんこう,편향,etc
偏食,へんしょく,편식,etc
偏重,へんちょう,편중,etc
偏狭,へんきょう,편협,etc
雰囲気,ふんいき,분위기,N3
遭遇,そうぐう,조우,etc
待遇,たいぐう,대우,N1
境遇,きょうぐう,경우,N1
優遇,ゆうぐう,우대,etc
冷遇,れいぐう,냉대,N1
諮問,しもん,자문,etc
諮問委員,しもんいいん,자문 위원,etc
卓越,たくえつ,탁월,etc
卓立,たくりつ,탁립(우뚝 솟음),etc
円卓,えんたく,원탁,etc
亀裂,きれつ,균열,etc
亀,かめ,거북,etc
海亀,うみがめ,바다거북,etc
食糧,しょくりょう,식량,N2
糧食,りょうしょく,양식,etc
衣糧,いりょう,의량(의복과 식량),etc
兵糧,ひょうろう,군량,etc
名簿,めいぼ,명부,N1
帳簿,ちょうぼ,장부,etc
家計簿,かけいぼ,가계부,etc
出納簿,すいとうぼ,출납부,etc
暖炉,だんろ,난로,etc
火炉,かろ,화로,etc
原子炉,げんしろ,원자로,etc
牧場,ぼくじょう,목장,N2
放牧,ほうぼく,방목,etc
牧畜,ぼくちく,목축,N2
牧場,まきば,목장,etc
特殊,とくしゅ,특수,N2
殊勲,しゅくん,수훈,etc
殊更,ことさら,일부러,etc
生殖,せいしょく,생식,etc
養殖,ようしょく,양식,etc
繁殖,はんしょく,번식,N1
艦船,かんせん,함선,etc
艦隊,かんたい,함대,etc
軍艦,ぐんかん,군함,N1
先輩,せんぱい,선배,N4
後輩,こうはい,후배,N3
輩出,はいしゅつ,배출,etc
墓穴,ぼけつ,묘혈(무덤),etc
虎穴,こけつ,호혈(호랑이 굴),etc
穴,あな,구멍,N2
風穴,かざあな,바람구멍,etc
穴蜂,あなばち,땅벌,etc
奇跡,きせき,기적,N1
珍奇,ちんき,진귀,etc
奇妙,きみょう,기묘,N2
傲慢,ごうまん,오만,etc
怠慢,たいまん,태만,N1
自慢,じまん,자만,N3
慢性,まんせい,만성,N1
鶴,つる,학,etc
陰謀,いんぼう,음모,etc
謀略,ぼうりゃく,모략,etc
無謀,むぼう,무모,etc
謀議,ぼうぎ,모의,etc
謀反,むほん,모반,etc
拍手,はくしゅ,박수,N3
脈拍,みゃくはく,맥박,etc
拍動,はくどう,(심장)박동,etc
拍子,ひょうし,박자,etc
朗々,ろうろう,낭랑,etc
朗読,ろうどく,낭독,N1
明朗,めいろう,명랑,N1
朗報,ろうほう,낭보,N1
丈夫,じょうぶ,강건함/튼튼함,N5
頑丈,がんじょう,튼튼함,N1
大丈夫,だいじょうぶ,괜찮음/대장부,N5
背丈,せたけ,신장/키,etc
寛大,かんだい,관대,N1
寛容,かんよう,관용,N1
覆面,ふくめん,복면,N1
転覆,てんぷく,전복,N1
細胞,さいぼう,세포,etc
同胞,どうほう,동포,etc
間隔,かんかく,간격,N1
遠隔,えんかく,원격,etc
隔離,かくり,격리,etc
浄化,じょうか,정화,N1
清浄,せいじょう,청정,etc
浄水器,じょうすいき,정수기,etc
不浄,ふじょう,부정,etc
沈没,ちんぼつ,침몰,N1
没落,ぼつらく,몰락,N1
没頭,ぼっとう,몰두,etc
日没,にちぼつ,일몰,etc
余暇,よか,여가,N1
休暇,きゅうか,휴가,N3
肺,はい,폐,N1
肺炎,はいえん,폐렴,etc
肺活量,はいかつりょう,폐활량,etc
貞操,ていそう,정조,etc
貞節,ていせつ,정절,etc
貞淑,ていしゅく,정숙,etc
鑑別,かんべつ,감별,etc
鑑定,かんてい,감정,etc
鑑識,かんしき,감식,etc
印鑑,いんかん,인감,N1
年鑑,ねんかん,연감,N1
飼育,しいく,사육,N1
飼料,しりょう,사료,etc
陰陽,いんよう,음양,etc
陰気,いんき,음기,N1
陰謀,いんぼう,음모,etc
陰影,いんえい,음영,etc
陰湿,いんしつ,음습,N1
座右銘,ざゆうめい,좌우명,etc
感銘,かんめい,감명,etc
銘刀,めいとう,명도,etc
銘茶,めいちゃ,명차(고급 차),etc
碑銘,ひめい,비명(비석에 새겨진 글),etc
