Link,Kanji,Meanings,On Yomi,Kun Yomi,Pronunciations,Level
https://nihongokanji.com/392,配,"[""부부"", ""짝짓다"", ""예속하다"", ""나누다"", ""배부하다""]","[""ハイ""]","[""くば(る)""]","[""나눌/짝 배""]",N3
https://nihongokanji.com/393,副,"[""버금"", ""둘째""]","[""フク""]",[],"[""버금 부""]",N3
https://nihongokanji.com/394,算,"[""계산하다""]","[""サン""]",[],"[""셈 산""]",N3
https://nihongokanji.com/395,育,"[""기르다"", ""양육하다""]","[""イク""]","[""そだ(つ)、そだ(てる)、はぐく(む)""]","[""기를 육""]",N3
https://nihongokanji.com/396,席,"[""좌석""]","[""セキ""]",[],"[""자리 석""]",N3
https://nihongokanji.com/397,残,"[""잔혹하다"", ""남기다""]","[""ザン""]","[""のこ(る)、のこ(す)""]","[""잔인할/남을 잔""]",N3
https://nihongokanji.com/398,想,"[""생각"", ""상상"", ""구상""]","[""ソウ、ソ""]",[],"[""생각 상""]",N3
https://nihongokanji.com/399,線,"[""선""]","[""セン""]",[],"[""줄 선""]",N3
https://nihongokanji.com/400,農,"[""농사"", ""농업""]","[""ノウ""]",[],"[""농사 농""]",N3
https://nihongokanji.com/401,州,"[""주"", ""지방"", ""행정 구획""]","[""シュウ""]","[""す""]","[""고을 주""]",N3
https://nihongokanji.com/402,念,"[""생각"", ""사념""]","[""ネン""]",[],"[""생각 념""]",N3
https://nihongokanji.com/403,象,"[""코끼리"", ""형상"", ""심상""]","[""ショウ、ゾウ""]",[],"[""코끼리 상""]",N3
https://nihongokanji.com/404,助,"[""돕다""]","[""ジョ""]","[""たす(ける)、たす(かる)、すけ""]","[""도울 조""]",N3
https://nihongokanji.com/405,労,"[""노동""]","[""ロウ""]",[],"[""일할 로""]",N3
https://nihongokanji.com/406,例,"[""관례"", ""예시""]","[""レイ""]","[""たと(える)""]","[""법식 례""]",N3
https://nihongokanji.com/407,然,"[""그와 같이"", ""그대로""]","[""ゼン、ネン""]",[],"[""그럴 연""]",N3
https://nihongokanji.com/408,追,"[""쫓다""]","[""ツイ""]","[""お(う)""]","[""쫓을 추""]",N3
https://nihongokanji.com/409,商,"[""장사하다""]","[""ショウ""]","[""あきな(う)""]","[""장사 상""]",N3
https://nihongokanji.com/410,葉,"[""잎"", ""나뭇잎""]","[""ヨウ""]","[""は""]","[""잎 엽""]",N3
https://nihongokanji.com/411,伝,"[""전하다"", ""알리다"", ""전설""]","[""デン""]","[""つた(わる)、つた(える)、つた(う)""]","[""전할 전""]",N3
https://nihongokanji.com/412,形,"[""모양"", ""형태""]","[""ケイ、ギョウ""]","[""かた、かたち""]","[""모양 형""]",N3
https://nihongokanji.com/413,景,"[""경치""]","[""ケイ""]",[],"[""볕 경""]",N3
https://nihongokanji.com/414,落,"[""떨어지다""]","[""ラク""]","[""お(ちる)、お(とす)""]","[""떨어질 락""]",N3
https://nihongokanji.com/415,賞,"[""상""]","[""ショウ""]",[],"[""상줄 상""]",N3
https://nihongokanji.com/416,辺,"[""가장자리"", ""부근"", ""근처""]","[""ヘン""]","[""あた(り)、べ""]","[""가 변""]",N3
https://nihongokanji.com/417,負,"[""패배하다"", ""부담하다""]","[""フ""]","[""ま(ける)、ま(かす)、お(う)""]","[""질 부""]",N3
https://nihongokanji.com/418,失,"[""잃다""]","[""シツ""]","[""うしな(う)""]","[""잃을 실""]",N3
https://nihongokanji.com/419,差,"[""차이""]","[""サ""]","[""さ(す)""]","[""다를 차""]",N3
https://nihongokanji.com/420,課,"[""과정"", ""부서"", ""할당하다""]","[""カ""]",[],"[""과정/공부할 과""]",N3
https://nihongokanji.com/421,末,"[""끝"", ""끝부분""]","[""マツ、バツ""]","[""すえ""]","[""끝 말""]",N3
https://nihongokanji.com/422,守,"[""지키다""]","[""シュ、ス""]","[""まも(る)、もり""]","[""지킬 수""]",N3
https://nihongokanji.com/423,極,"[""극한"", ""극도"", ""한계""]","[""キョク、ゴク""]","[""きわ(める)、きわ(まる)、きわ(み)""]","[""다할 극""]",N3
https://nihongokanji.com/424,種,"[""씨"", ""종자"", ""종류""]","[""シュ""]","[""たね""]","[""씨 종""]",N3
https://nihongokanji.com/425,美,"[""아름답다"", ""미""]","[""ビ""]","[""うつく(しい)""]","[""아름다울 미""]",N3
https://nihongokanji.com/426,命,"[""목숨"", ""명령""]","[""メイ、ミョウ""]","[""いのち""]","[""목숨 명""]",N3
https://nihongokanji.com/427,福,"[""행운"", ""축복""]","[""フク""]",[],"[""복 복""]",N3
https://nihongokanji.com/428,量,"[""양"", ""무게를 재다""]","[""リョウ""]","[""はか(る)""]","[""헤아릴 량""]",N3
https://nihongokanji.com/429,望,"[""바라다""]","[""ボウ、モウ""]","[""のぞ(む)""]","[""바랄 망""]",N3
https://nihongokanji.com/430,観,"[""관찰하다"", ""보다""]","[""カン""]",[],"[""볼 관""]",N3
https://nihongokanji.com/431,察,"[""살피다"", ""고찰""]","[""サツ""]",[],"[""살필 찰""]",N3
https://nihongokanji.com/432,整,"[""정리하다"", ""정비하다""]","[""セイ""]","[""ととの(える)、ととの(う)""]","[""가지런할 정""]",N3
https://nihongokanji.com/433,横,"[""가로"", ""수평"", ""방자하다""]","[""オウ""]","[""よこ""]","[""가로 횡""]",N3
https://nihongokanji.com/434,型,"[""모형"", ""본"", ""모범""]","[""ケイ""]","[""かた""]","[""모형 형""]",N3
https://nihongokanji.com/435,深,"[""깊다""]","[""シン""]","[""ふか(い)、ふか(まる)、ふか(める)""]","[""깊을 심""]",N3
https://nihongokanji.com/436,申,"[""진술하다"", ""말씀드리다""]","[""シン""]","[""もう(す)""]","[""납 신""]",N3
https://nihongokanji.com/437,様,"[""모양"", ""모습"", ""형태"", ""양식"", ""~님(존댓말)""]","[""ヨウ""]","[""さま""]","[""모양 양""]",N3
https://nihongokanji.com/438,港,"[""항구""]","[""コウ""]","[""みなと""]","[""항구 항""]",N3
https://nihongokanji.com/439,達,"[""통달하다"", ""달성하다"", ""도달하다""]","[""タツ""]",[],"[""통달할 달""]",N3
https://nihongokanji.com/440,良,"[""좋다""]","[""リョウ""]","[""よ(い)""]","[""어질 량""]",N3
https://nihongokanji.com/441,谷,"[""계곡"", ""골짜기""]","[""コク""]","[""たに""]","[""골 곡""]",N3
https://nihongokanji.com/442,候,"[""기다리다"", ""기후"", ""징후""]","[""コウ""]","[""そうろう""]","[""기후 후""]",N3
https://nihongokanji.com/443,史,"[""역사""]","[""シ""]",[],"[""역사 사""]",N3
https://nihongokanji.com/444,階,"[""계단"", ""층"", ""등급""]","[""カイ""]",[],"[""섬돌 계""]",N3
https://nihongokanji.com/445,満,"[""가득하다""]","[""マン""]","[""み(ちる)、み(たす)""]","[""찰 만""]",N3
https://nihongokanji.com/446,敗,"[""패하다""]","[""ハイ""]","[""やぶ(れる)""]","[""패할 패""]",N3
https://nihongokanji.com/447,管,"[""대롱/관"", ""관리하다"", ""관할하다""]","[""カン""]","[""くだ""]","[""대롱 관""]",N3
https://nihongokanji.com/448,兵,"[""병사""]","[""ヘイ、ヒョウ""]",[],"[""병사 병""]",N3
https://nihongokanji.com/449,器,"[""그릇"", ""도구"", ""생명체의 기관""]","[""キ""]","[""うつわ""]","[""그릇 기""]",N3
https://nihongokanji.com/450,路,"[""길"", ""경로""]","[""ロ""]","[""じ""]","[""길 로""]",N3
https://nihongokanji.com/451,科,"[""과목"", ""종류""]","[""カ""]",[],"[""과목 과""]",N3
https://nihongokanji.com/452,細,"[""가늘다"", ""세밀한"", ""자세한""]","[""サイ""]","[""ほそ(い)、ほそ(る)、こま(か)、こま(かい)""]","[""가늘 세""]",N3
https://nihongokanji.com/453,積,"[""쌓이다""]","[""セキ""]","[""つ(む)、つ(もる)""]","[""쌓일 적""]",N3
https://nihongokanji.com/454,丸,"[""둥글다""]","[""ガン""]","[""まる、まる(い)、まる(める)""]","[""둥글 환""]",N3
https://nihongokanji.com/455,他,"[""다른"", ""남""]","[""タ""]","[""ほか""]","[""다를 타""]",N3
https://nihongokanji.com/456,録,"[""기록하다"", ""기록""]","[""ロク""]",[],"[""기록할 록""]",N3
https://nihongokanji.com/457,省,"[""살피다"", ""반성하다"", ""덜다"", ""생략하다"", ""관청""]","[""セイ、ショウ""]","[""かえり(みる)、はぶ(く)""]","[""살필 성/덜 생""]",N3
https://nihongokanji.com/458,橋,"[""다리""]","[""キョウ""]","[""はし""]","[""다리 교""]",N3
https://nihongokanji.com/459,岸,"[""물가"", ""벼랑""]","[""ガン""]","[""きし""]","[""언덕 안""]",N3
https://nihongokanji.com/460,客,"[""손님""]","[""キャク、カク""]",[],"[""손 객""]",N3
https://nihongokanji.com/461,周,"[""둘레"", ""주기"", ""돌다""]","[""シュウ""]","[""まわ(り)""]","[""두루 주""]",N3
https://nihongokanji.com/462,材,"[""재목"", ""재료""]","[""ザイ""]",[],"[""재목 재""]",N3
https://nihongokanji.com/463,登,"[""오르다"", ""올라가다""]","[""トウ、ト""]","[""のぼ(る)""]","[""오를 등""]",N3
https://nihongokanji.com/464,健,"[""건강하다""]","[""ケン""]","[""すこ(やか)""]","[""굳셀 건""]",N3
https://nihongokanji.com/465,戸,"[""집"", ""문"", ""출입구""]","[""コ""]","[""と""]","[""집 호""]",N3
https://nihongokanji.com/466,速,"[""(속도가)빠르다""]","[""ソク""]","[""はや(い)、はや(める)、はや(まる)、すみ(やか)""]","[""빠를 속""]",N3
https://nihongokanji.com/467,飛,"[""날다""]","[""ヒ""]","[""と(ぶ)、と(ばす)""]","[""날 비""]",N3
https://nihongokanji.com/468,殺,"[""죽이다"", ""덜다""]","[""サツ、サイ、セツ""]","[""ころ(す)""]","[""죽일 살/덜 쇄""]",N3
https://nihongokanji.com/469,央,"[""중앙""]","[""オウ""]",[],"[""가운데 앙""]",N3
https://nihongokanji.com/470,号,"[""부르짖다"", ""호령"", ""신호""]","[""ゴウ""]",[],"[""부르짖을 호""]",N3
https://nihongokanji.com/471,単,"[""단독"", ""홀로"", ""하나""]","[""タン""]",[],"[""홑 단""]",N3
https://nihongokanji.com/472,竹,"[""대나무""]","[""チク""]","[""たけ""]","[""대나무 죽""]",N3
https://nihongokanji.com/473,完,"[""완전하다""]","[""カン""]",[],"[""완전할 완""]",N3
https://nihongokanji.com/474,競,"[""겨루다"", ""경쟁하다"", ""다투다""]","[""キョウ、ケイ""]","[""きそ(う)、せ(る)""]","[""다툴 경""]",N3
https://nihongokanji.com/475,給,"[""지급하다"", ""공급하다""]","[""キュウ""]",[],"[""줄 급""]",N3
https://nihongokanji.com/476,根,"[""뿌리"", ""근본""]","[""コン""]","[""ね""]","[""뿌리 근""]",N3
https://nihongokanji.com/477,苦,"[""쓰다"", ""괴롭다""]","[""ク""]","[""くる(しい)、くる(しむ)、くる(しめる)、にが(い)、にが(る)""]","[""쓸 고""]",N3
https://nihongokanji.com/478,園,"[""동산"", ""정원"", ""공원""]","[""エン""]","[""その""]","[""동산 원""]",N3
https://nihongokanji.com/479,具,"[""도구""]","[""グ""]",[],"[""갖출 구""]",N3
https://nihongokanji.com/480,歴,"[""지나가다"", ""경과하다""]","[""レキ""]",[],"[""지낼 력""]",N3
https://nihongokanji.com/481,辞,"[""말"", ""단어"", ""그만두다""]","[""ジ""]","[""や(める)""]","[""말씀 사""]",N3
https://nihongokanji.com/482,馬,"[""말""]","[""バ""]","[""うま、ま""]","[""말 마""]",N3
https://nihongokanji.com/483,愛,"[""사랑""]","[""アイ""]",[],"[""사랑 애""]",N3
https://nihongokanji.com/484,未,"[""아직"", ""미숙한"", ""미-(접두어)""]","[""ミ""]",[],"[""아닐 미""]",N3
https://nihongokanji.com/485,航,"[""항해""]","[""コウ""]",[],"[""배 항""]",N3
https://nihongokanji.com/486,冷,"[""차다"", ""차갑다""]","[""レイ""]","[""つめ(たい)、ひ(える)、ひ(や)、ひ(やす)、ひ(やかす)、さ(める)、さ(ます)""]","[""찰 냉""]",N3
https://nihongokanji.com/487,鉄,"[""철""]","[""テツ""]",[],"[""쇠 철""]",N3
https://nihongokanji.com/488,類,"[""종류"", ""부류""]","[""ルイ""]","[""たぐ(い)""]","[""무리 류""]",N3
https://nihongokanji.com/489,児,"[""아이"", ""아동""]","[""ジ、ニ""]",[],"[""아이 아""]",N3
https://nihongokanji.com/490,印,"[""도장""]","[""イン""]","[""しるし""]","[""도장 인""]",N3
https://nihongokanji.com/491,王,"[""왕""]","[""オウ""]",[],"[""임금 왕""]",N3
https://nihongokanji.com/492,返,"[""돌아오다"", ""반사하다"", ""갚다""]","[""ヘン""]","[""かえ(す)、かえ(る)""]","[""돌이킬 반""]",N3
https://nihongokanji.com/493,標,"[""표시"", ""표지""]","[""ヒョウ""]",[],"[""표할 표""]",N3
https://nihongokanji.com/494,油,"[""기름""]","[""ユ""]","[""あぶら""]","[""기름 유""]",N3
https://nihongokanji.com/495,輪,"[""바퀴""]","[""リン""]",[],"[""바퀴 륜""]",N3
https://nihongokanji.com/496,植,"[""심다""]","[""ショク""]","[""う(える)、う(わる)""]","[""심을 식""]",N3
https://nihongokanji.com/497,熱,"[""열기"", ""뜨겁다""]","[""ネツ""]","[""あつ(い)""]","[""더울 열""]",N3
https://nihongokanji.com/498,宿,"[""여관"", ""머무르다""]","[""シュク""]","[""やど、やど(る)、やど(す)""]","[""잘 숙""]",N3
https://nihongokanji.com/499,清,"[""맑다"", ""깨끗하다""]","[""セイ、ショウ""]","[""きよ(い)、きよ(まる)、きよ(める)""]","[""맑을 청""]",N3
https://nihongokanji.com/500,覚,"[""깨닫다"", ""눈뜨다"", ""기억하다""]","[""カク""]","[""おぼ(える)、さ(ます)、さ(める)""]","[""깨달을 각""]",N3
https://nihongokanji.com/501,船,"[""선박""]","[""セン""]","[""ふね、ふな""]","[""배 선""]",N3
https://nihongokanji.com/502,倍,"[""2배""]","[""バイ""]",[],"[""곱 배""]",N3
https://nihongokanji.com/503,億,"[""1억""]","[""オク""]",[],"[""억 억""]",N3
https://nihongokanji.com/504,芸,"[""재주"", ""예술""]","[""ゲイ""]",[],"[""재주 예""]",N3
https://nihongokanji.com/505,停,"[""정지"", ""멈추다""]","[""テイ""]",[],"[""머무를 정""]",N3
https://nihongokanji.com/506,陸,"[""육지""]","[""リク""]",[],"[""뭍 육""]",N3
https://nihongokanji.com/507,玉,"[""구슬"", ""보석""]","[""ギョク""]","[""たま""]","[""구슬 옥""]",N3
https://nihongokanji.com/508,波,"[""물결"", ""파동""]",[],"[""なみ""]","[""물결 파""]",N3
https://nihongokanji.com/509,帯,"[""허리띠"", ""휴대하다"", ""지역""]","[""タイ""]","[""お(びる)、おび""]","[""띠 대""]",N3
https://nihongokanji.com/510,羽,"[""깃털"", ""날개""]","[""ウ""]","[""は、はね""]","[""깃 우""]",N3
https://nihongokanji.com/511,努,"[""힘쓰다"", ""노력하다""]","[""ド""]","[""つと(める)""]","[""힘쓸 노""]",N3
https://nihongokanji.com/512,固,"[""단단하다"", ""딱딱하다""]","[""コ""]","[""かた(める)、かた(まる)、かた(い)""]","[""굳을 고""]",N3
https://nihongokanji.com/513,散,"[""흩어지다""]","[""サン""]","[""ち(る)、ち(らす)、ち(らかる)、ち(らかす)""]","[""흩을 산""]",N3
https://nihongokanji.com/514,司,"[""주관하다"", ""관리하다"", ""다스리다""]","[""シ""]",[],"[""맡을 사""]",N3
https://nihongokanji.com/515,康,"[""무사"", ""편안"", ""튼튼""]","[""コウ""]",[],"[""편안할 강""]",N3
https://nihongokanji.com/516,静,"[""고요하다"", ""조용하다""]","[""セイ、ジョウ""]","[""しず、しず(か)、しず(まる)、しず(める)""]","[""고요할 정""]",N3
https://nihongokanji.com/517,喜,"[""기쁨"", ""기뻐하다""]","[""キ""]","[""よろこ(ぶ)""]","[""기쁠 희""]",N3
https://nihongokanji.com/518,囲,"[""두르다"", ""에워싸다""]","[""イ""]","[""かこ(む)、かこ(う)""]","[""둘레 위""]",N3
https://nihongokanji.com/519,卒,"[""마치다"", ""졸업"", ""졸병""]","[""ソツ""]",[],"[""마칠 졸""]",N3
https://nihongokanji.com/520,順,"[""온순한"", ""순종적인"", ""차례""]","[""ジュン""]",[],"[""순할 순""]",N3
https://nihongokanji.com/521,級,"[""등급"", ""단계""]","[""キュウ""]",[],"[""등급 급""]",N3
https://nihongokanji.com/522,幸,"[""다행"", ""행복""]","[""コウ""]","[""さいわ(い)、さち、しあわ(せ)""]","[""다행 행""]",N3
https://nihongokanji.com/523,岩,"[""바위"", ""암석""]","[""ガン""]","[""いわ""]","[""바위 암""]",N3
https://nihongokanji.com/524,練,"[""연마하다"", ""능숙하다""]","[""レン""]","[""ね(る)""]","[""익힐 련""]",N3
https://nihongokanji.com/525,等,"[""같다"", ""동등하다"", ""등등""]","[""トウ""]","[""ひと(しい)""]","[""무리 등""]",N3
https://nihongokanji.com/526,救,"[""구해주다""]","[""キュウ""]","[""すく(う)""]","[""구원할 구""]",N3
https://nihongokanji.com/527,老,"[""늙다""]","[""ロウ""]","[""お(いる)、ふ(ける)""]","[""늙을 노""]",N3
https://nihongokanji.com/528,令,"[""명령하다""]","[""レイ""]",[],"[""하여금 령""]",N3
https://nihongokanji.com/529,角,"[""뿔"", ""귀퉁이"", ""구석""]","[""カク""]","[""かど、つの""]","[""뿔 각""]",N3
https://nihongokanji.com/530,曲,"[""구부러지다"", ""곡조""]","[""キョク""]","[""ま(がる)、ま(げる)""]","[""굽을 곡""]",N3
https://nihongokanji.com/531,庭,"[""마당"", ""뜰"", ""정원""]","[""テイ""]","[""にわ""]","[""뜰 정""]",N3
https://nihongokanji.com/532,徒,"[""길"", ""무리"", ""제자""]","[""ト""]",[],"[""무리 도""]",N3
https://nihongokanji.com/533,貨,"[""화폐"", ""재화""]",[],[],"[""재물 화""]",N3
https://nihongokanji.com/534,血,"[""피""]","[""ケツ""]","[""ち""]","[""피 혈""]",N3
https://nihongokanji.com/535,温,"[""따뜻하다""]","[""オン""]","[""あたた(か)、あたた(かい)、あたた(まる)、あたた(める)""]","[""따뜻할 온""]",N3
https://nihongokanji.com/536,季,"[""계절""]","[""キ""]",[],"[""계절 계""]",N3
https://nihongokanji.com/537,星,"[""별""]","[""セイ、ショウ""]","[""ほし""]","[""별 성""]",N3
https://nihongokanji.com/538,庫,"[""창고""]","[""コ、ク""]",[],"[""곳집 고""]",N3
https://nihongokanji.com/539,欠,"[""부족한"", ""결함"", ""이지러진""]","[""ケツ""]","[""か(ける)、か(く)""]","[""이지러질 결""]",N3
https://nihongokanji.com/540,坂,"[""언덕"", ""비탈""]","[""ハン""]","[""さか""]","[""언덕 판""]",N3
https://nihongokanji.com/541,底,"[""바닥"", ""밑바닥""]","[""テイ""]","[""そこ""]","[""밑 저""]",N3
https://nihongokanji.com/542,寺,"[""절"", ""사찰""]","[""ジ""]","[""てら""]","[""절 사""]",N3
https://nihongokanji.com/543,息,"[""숨쉬다"", ""휴식""]","[""ソク""]","[""いき""]","[""쉴 식""]",N3
https://nihongokanji.com/544,願,"[""원하다"", ""바라다"", ""소원""]","[""ガン""]","[""ねが(う)""]","[""원할 원""]",N3
https://nihongokanji.com/545,絵,"[""그림""]","[""カイ、エ""]",[],"[""그림 회""]",N3
https://nihongokanji.com/546,希,"[""바라다"", ""드물다""]","[""キ""]",[],"[""바랄 희""]",N3
https://nihongokanji.com/547,笑,"[""웃다""]","[""ショウ""]","[""わら(う)、え(む)""]","[""웃음 소""]",N3
https://nihongokanji.com/548,束,"[""묶다"", ""묶음""]","[""ソク""]","[""たば""]","[""묶을 속""]",N3
https://nihongokanji.com/549,仲,"[""사람과 사람 사이의 관계""]","[""チュウ""]","[""なか""]","[""버금 중""]",N3
https://nihongokanji.com/550,栄,"[""번영"", ""영광""]","[""エイ""]","[""さか(える)、は(え)、は(える)""]","[""영화 영""]",N3
https://nihongokanji.com/551,札,"[""패"", ""문서"", ""편지"", ""명찰 등""]","[""サツ""]","[""ふだ""]","[""편지 찰""]",N3
https://nihongokanji.com/552,板,"[""판자"", ""널빤지""]","[""ハン、バン""]","[""いた""]","[""널빤지 판""]",N3
https://nihongokanji.com/553,列,"[""나열하다""]","[""レツ""]",[],"[""벌일 열""]",N3
https://nihongokanji.com/554,節,"[""마디"", ""관절""]","[""セツ、セチ""]","[""ふし""]","[""마디 절""]",N3
https://nihongokanji.com/555,遊,"[""놀다""]","[""ユウ、ユ""]","[""あそ(ぶ)""]","[""놀 유""]",N3
https://nihongokanji.com/556,君,"[""군주"", ""임금"", ""당신""]","[""クン""]","[""きみ""]","[""임금 군""]",N3
https://nihongokanji.com/557,包,"[""감싸다""]","[""ホウ""]","[""つつ(む)""]","[""쌀 포""]",N3
https://nihongokanji.com/558,折,"[""꺾다"", ""꺾이다"", ""나누다""]","[""セツ""]","[""お(る)、お(れる)、おり""]","[""꺾을 절""]",N3
https://nihongokanji.com/559,草,"[""풀""]","[""ソウ""]","[""くさ""]","[""풀 초""]",N3
https://nihongokanji.com/560,焼,"[""불사르다"", ""태우다"", ""굽다""]","[""ショウ""]","[""や(く)、や(ける)""]","[""불사를 소""]",N3
https://nihongokanji.com/561,章,"[""글"", ""문장"", ""무늬""]","[""ショウ""]",[],"[""글 장""]",N3
https://nihongokanji.com/562,照,"[""(빛을) 비추다"", ""쬐다""]","[""ショウ""]","[""て(る)、て(らす)、て(れる)""]","[""비칠 조""]",N3
https://nihongokanji.com/563,酒,"[""술""]","[""シュ""]","[""さけ、さか""]","[""술 주""]",N3
https://nihongokanji.com/564,悲,"[""슬프다""]","[""ヒ""]","[""かな(しい)、かな(しむ)""]","[""슬플 비""]",N3
https://nihongokanji.com/565,秒,"[""1초""]","[""ビョウ""]",[],"[""분초 초""]",N3
https://nihongokanji.com/566,晴,"[""날이 개다"", ""맑은 날씨""]","[""セイ""]","[""は(れる)、は(らす)""]","[""갤 청""]",N3
https://nihongokanji.com/567,陽,"[""볕"", ""햇빛"", ""양기""]","[""ヨウ""]",[],"[""볕 양""]",N3
https://nihongokanji.com/568,皮,"[""가죽"", ""모피"", ""표면""]","[""ヒ""]","[""かわ""]","[""가죽 피""]",N3
https://nihongokanji.com/569,漁,"[""낚시""]","[""ギョ、リョウ""]",[],"[""고기잡을 어""]",N3
https://nihongokanji.com/570,貯,"[""저축하다"", ""쌓다""]","[""チョ""]",[],"[""쌓을 저""]",N3
https://nihongokanji.com/571,歯,"[""이"", ""치아""]","[""シ""]","[""は""]","[""이 치""]",N3
https://nihongokanji.com/572,柱,"[""기둥""]","[""チュウ""]","[""はしら""]","[""기둥 주""]",N3
https://nihongokanji.com/573,祭,"[""제사"", ""의식"", ""축제""]","[""サイ""]","[""まつ(る)、まつ(り)""]","[""제사 제""]",N3
https://nihongokanji.com/574,雪,"[""눈""]","[""セツ""]","[""ゆき""]","[""눈 설""]",N3
https://nihongokanji.com/575,筆,"[""붓"", ""필기""]","[""ヒツ""]","[""ふで""]","[""붓 필""]",N3
https://nihongokanji.com/576,訓,"[""가르치다"", ""훈계""]","[""クン""]",[],"[""가르칠 훈""]",N3
https://nihongokanji.com/577,浴,"[""목욕하다""]","[""ヨク""]","[""あ(びる)、あ(びせる)""]","[""목욕할 욕""]",N3
https://nihongokanji.com/578,童,"[""아이"", ""어린이""]","[""ドウ""]","[""わらべ""]","[""아이 동""]",N3
https://nihongokanji.com/579,塩,"[""소금""]",[],"[""しお""]","[""소금 염""]",N3
https://nihongokanji.com/580,兆,"[""징조"", ""전조"", ""1조(수의 단위)""]","[""チョウ""]","[""きざ(す)、きざ(し)""]","[""조 조""]",N3
https://nihongokanji.com/581,畑,"[""밭""]",[],"[""はた、はたけ""]","[""화전 전""]",N3
https://nihongokanji.com/582,毛,"[""털""]","[""モウ""]","[""け""]","[""터럭 모""]",N3
https://nihongokanji.com/583,緑,"[""녹색""]","[""リョク、ロク""]","[""みどり""]","[""초록빛 록""]",N3
https://nihongokanji.com/584,祝,"[""기원하다"", ""축하하다""]","[""シュク、シュウ""]","[""いわ(う)""]","[""빌 축""]",N3
https://nihongokanji.com/585,礼,"[""예의"", ""예절""]","[""レイ、ライ""]",[],"[""예절 예""]",N3
https://nihongokanji.com/586,昔,"[""옛날""]","[""セキ、シャク""]","[""むかし""]","[""옛 석""]",N3
https://nihongokanji.com/587,衣,"[""옷""]","[""イ""]","[""ころも""]","[""옷 의""]",N3
https://nihongokanji.com/588,泳,"[""수영하다""]","[""エイ""]","[""およ(ぐ)""]","[""헤엄칠 영""]",N3
https://nihongokanji.com/589,荷,"[""짐"", ""짊어지다""]","[""カ""]","[""に""]","[""멜 하""]",N3
https://nihongokanji.com/590,黄,"[""노랑""]","[""コウ、オウ""]","[""き、こ""]","[""누를 황""]",N3
https://nihongokanji.com/591,臣,"[""신하""]","[""シン、ジン""]",[],"[""신하 신""]",N3
https://nihongokanji.com/592,浅,"[""얕다""]","[""セン""]","[""あさ(い)""]","[""얕을 천""]",N3
https://nihongokanji.com/593,雲,"[""구름""]","[""ウン""]","[""くも""]","[""구름 운""]",N3
https://nihongokanji.com/594,鳴,"[""(동물의) 울음소리"", ""울리다""]","[""メイ""]","[""な(く)、な(る)、な(らす)""]","[""울 명""]",N3
https://nihongokanji.com/595,炭,"[""숯"", ""석탄""]","[""タン""]","[""すみ""]","[""숯 탄""]",N3
https://nihongokanji.com/596,勇,"[""용기"", ""용맹""]","[""ユウ""]","[""いさ(む)""]","[""날랠 용""]",N3
https://nihongokanji.com/597,械,"[""기계"", ""도구""]","[""カイ""]",[],"[""기계 계""]",N3
https://nihongokanji.com/598,湖,"[""호수""]","[""コ""]","[""みずうみ""]","[""호수 호""]",N3
https://nihongokanji.com/599,虫,"[""벌레""]","[""チュウ""]","[""むし""]","[""벌레 충""]",N3
https://nihongokanji.com/600,刷,"[""인쇄하다""]","[""サツ""]","[""す(る)""]","[""인쇄할 쇄""]",N3
https://nihongokanji.com/601,湯,"[""뜨거운 물""]","[""トウ""]","[""ゆ""]","[""끓일 탕""]",N3
https://nihongokanji.com/602,箱,"[""상자""]",[],"[""はこ""]","[""상자 상""]",N3
https://nihongokanji.com/603,泣,"[""울다""]","[""キュウ""]","[""な(く)""]","[""울 읍""]",N3
https://nihongokanji.com/604,孫,"[""손자"", ""후손""]","[""ソン""]","[""まご""]","[""손자 손""]",N3
https://nihongokanji.com/605,毒,"[""독""]","[""ドク""]",[],"[""독 독""]",N3
https://nihongokanji.com/606,氷,"[""얼음""]","[""ヒョウ""]","[""こおり、ひ""]","[""얼음 빙""]",N3
https://nihongokanji.com/607,拾,"[""줍다""]","[""シュウ""]","[""ひろ(う)""]","[""주울 습""]",N3
https://nihongokanji.com/608,粉,"[""가루""]","[""フン""]","[""こ、こな""]","[""가루 분""]",N3
https://nihongokanji.com/609,糸,"[""실""]","[""シ""]","[""いと""]","[""실 사""]",N3
https://nihongokanji.com/610,才,"[""재능""]","[""サイ""]",[],"[""재주 재""]",N3
https://nihongokanji.com/611,灯,"[""등"", ""등잔""]","[""トウ""]","[""ひ""]","[""등잔 등""]",N3
https://nihongokanji.com/612,麦,"[""보리""]","[""バク""]","[""むぎ""]","[""보리 맥""]",N3
https://nihongokanji.com/613,鼻,"[""코""]","[""ビ""]","[""はな""]","[""코 비""]",N3
https://nihongokanji.com/614,胃,"[""위(위장)""]","[""イ""]",[],"[""밥통 위""]",N3
https://nihongokanji.com/615,貝,"[""조개""]",[],"[""かい""]","[""조개 패""]",N3
https://nihongokanji.com/616,皿,"[""그릇"", ""접시""]",[],"[""さら""]","[""그릇 명""]",N3
https://nihongokanji.com/112,同,"[""같다"", ""동일""]","[""ドウ""]","[""おな(じ)""]","[""한가지 동""]",N4
https://nihongokanji.com/113,事,"[""일"", ""사항"", ""사건""]","[""ジ、ズ""]","[""こと""]","[""일 사""]",N4
